image,caption,predicted_emotion,confidence,prob_joy,prob_sadness,prob_anger,prob_fear,prob_love,prob_surprise
2687672606_275169c35d.jpg,The woman with a henna tattoo holds a piece of paper in her left hand .,love,0.95496726,0.04364618,0.00033905543,0.0009869969,5.9874124e-05,0.95496726,6.87534e-07
2688102742_885e578a3f.jpg,a girl wearing a short skirt looking at a rack of magazines on the sidewalk .,joy,0.91108924,0.91108924,0.07020208,0.007065039,0.0048739193,0.0065043033,0.0002654777
2688102742_885e578a3f.jpg,A woman in a jeans skirt and t-shirt looking at a magazine display on the street .,joy,0.9847467,0.9847467,0.012728405,0.0010798434,0.00063196965,0.00080536376,7.791973e-06
2688102742_885e578a3f.jpg,The woman is browsing the magazine stand .,joy,0.7651813,0.7651813,0.18795578,0.019591432,0.012535341,0.013507456,0.0012287044
2688102742_885e578a3f.jpg,The woman stands looking at rows of magazines .,sadness,0.9940076,0.003939291,0.9940076,0.0010048832,0.0005757427,0.00047186678,7.204079e-07
2688102742_885e578a3f.jpg,Woman with black t-shirt and denim skirt looks at magazines on display .,joy,0.9918528,0.9918528,0.006911726,0.0005995902,0.00028315568,0.00035061862,2.0904351e-06
2688902319_52ceaf4a2a.jpg,A monk in a red shawl looks at the camera,sadness,0.66316414,0.1800518,0.66316414,0.09173597,0.042939305,0.020274555,0.001834261
2688902319_52ceaf4a2a.jpg,A monk walks down a city street .,sadness,0.9636762,0.01739285,0.9636762,0.0069368007,0.0075709457,0.0043681124,5.5038312e-05
2688902319_52ceaf4a2a.jpg,A older man in a orange wrap looks into the camera on the sidewalk of a city .,sadness,0.7084743,0.22111642,0.7084743,0.030884555,0.01795317,0.020802405,0.00076919654
2688902319_52ceaf4a2a.jpg,"Older Asian man , wearing orange robes in urban area .",joy,0.8409062,0.8409062,0.12602665,0.013280584,0.008744049,0.010332513,0.00070991635
2688902319_52ceaf4a2a.jpg,Old monk in orange with tattoos on his chest standing on a city street .,joy,0.6014523,0.6014523,0.3174629,0.034322385,0.020968556,0.023641935,0.0021518723
2689001252_e0016c89f0.jpg,little girls in swimsuits are laughing,joy,0.63399047,0.63399047,0.24570842,0.055140644,0.03801063,0.024420084,0.0027298199
2689001252_e0016c89f0.jpg,A girl in a yellow bathing suit laughs and points at a girl in an orange suit while another girls looks on .,joy,0.8721222,0.8721222,0.10115788,0.010475706,0.007032878,0.008722295,0.0004889478
2689001252_e0016c89f0.jpg,Girl in bathing suit pointing and laughing at child in orange bathing bottoms while another girl looks on,joy,0.80336565,0.80336565,0.15421854,0.017046873,0.011379737,0.012845247,0.0011439266
2689001252_e0016c89f0.jpg,The girl in yellow is laughing at the girl wearing orange whilst being watched by the girl in blue .,joy,0.8879356,0.8879356,0.08613971,0.009488761,0.0069575985,0.0089716,0.00050670124
2689001252_e0016c89f0.jpg,Three children in swimsuites are having fun outside near a white building .,joy,0.80948716,0.80948716,0.1540525,0.015521804,0.009517903,0.010624436,0.0007961114
2689163361_4939875be5.jpg,a girl wearing a bright pink top is spinning a colorful ribbon around her body .,joy,0.71236324,0.71236324,0.2286202,0.024582487,0.015924416,0.016807044,0.0017026749
2689163361_4939875be5.jpg,A little girl in a pink shirt and a jean skirt is playing with a ribbon wand outside .,joy,0.9929126,0.9929126,0.005999501,0.00067895453,0.00021512418,0.00019244531,1.3834466e-06
2689163361_4939875be5.jpg,The girl in the pink shirt is twirling a ribbon .,joy,0.994709,0.994709,0.004544298,0.00048327434,0.00013746122,0.00012538327,6.5125505e-07
2689163361_4939875be5.jpg,"The girl is twirling long , colorful streamers .",sadness,0.737621,0.04663107,0.737621,0.1335926,0.064123124,0.0147081865,0.0033240651
2689163361_4939875be5.jpg,Young girl playing with streamers .,joy,0.8000687,0.8000687,0.13823907,0.027565697,0.019283345,0.013678779,0.0011645232
2689358407_9932f1b20c.jpg,A young boy plays in the water fountain .,surprise,0.7108466,0.0724465,0.018614702,0.02025307,0.1297341,0.0481051,0.7108466
2689358407_9932f1b20c.jpg,a young boy running through a water fountain,joy,0.64344275,0.64344275,0.23914625,0.053791527,0.037116185,0.023875367,0.0026279439
2689358407_9932f1b20c.jpg,Two boys are playing in a sprinkler .,joy,0.93747103,0.93747103,0.04619169,0.0076761735,0.0046235956,0.0038369852,0.0002005165
2689358407_9932f1b20c.jpg,Two boys play in a park fountain .,fear,0.90773195,0.011109345,0.015826808,0.022086598,0.90773195,0.004851162,0.038394123
2689358407_9932f1b20c.jpg,Two children run through a sprinkler .,fear,0.982563,0.0037465973,0.004959099,0.0039649038,0.982563,0.00092485646,0.003841491
2689491604_d8760f57b4.jpg,a boy in an inflatable pool is being splashed with water .,love,0.5796545,0.22597055,0.025769824,0.032675683,0.048631497,0.5796545,0.08729791
2689491604_d8760f57b4.jpg,A little boy is splashing in an inflatable pool .,surprise,0.52872205,0.15192519,0.024151841,0.026442228,0.086703904,0.18205483,0.52872205
2689491604_d8760f57b4.jpg,A little boy splashing in a blue inflatable pool .,surprise,0.4939291,0.160966,0.025312185,0.02817606,0.08568436,0.20593233,0.4939291
2689491604_d8760f57b4.jpg,A small child is being splashed by water from an inflatable pool .,surprise,0.73710597,0.08314629,0.015218054,0.014425187,0.09148772,0.05861675,0.73710597
2689491604_d8760f57b4.jpg,The boy splashed the water .,joy,0.6536221,0.6536221,0.23216932,0.05212443,0.036168277,0.02337553,0.0025403386
2690538407_7ca157be85.jpg,A baby with a pacifier saying I love you in sign language .,surprise,0.7523558,0.06971667,0.0149588995,0.014644498,0.10505269,0.04327137,0.7523558
2690538407_7ca157be85.jpg,A little boy has a pacifier in his mouth and throwing up a sign with his hand .,surprise,0.6683659,0.074138835,0.022736838,0.025748542,0.15927373,0.04973614,0.6683659
2690538407_7ca157be85.jpg,A little boy is standing in front of an old fashioned fence with his hand up in the air .,sadness,0.5024811,0.40817434,0.5024811,0.039678864,0.022034401,0.026134202,0.0014971165
2690538407_7ca157be85.jpg,A little boy wearing a brown t-shirt is sucking on a pacifier with his hand in the air .,sadness,0.8602498,0.027448542,0.8602498,0.08183663,0.025108673,0.004953111,0.0004031569
2690538407_7ca157be85.jpg,A small child is giving heavy metal signs,joy,0.9182215,0.9182215,0.059592407,0.010176733,0.0063935816,0.005307557,0.0003081894
2690702549_cf81da8cf6.jpg,Four boys mug for the camera in front of a brick wall .,joy,0.97786623,0.97786623,0.01736909,0.0025122496,0.0012127956,0.0010139861,2.5785403e-05
2690702549_cf81da8cf6.jpg,Four boys pose for the camera .,sadness,0.43068308,0.3924231,0.43068308,0.0876827,0.05073327,0.0352628,0.0032151034
2690702549_cf81da8cf6.jpg,Four boys posing for a picture with pumped fists,joy,0.98515654,0.98515654,0.012452215,0.0010380928,0.0005940559,0.0007522355,6.9454854e-06
2690702549_cf81da8cf6.jpg,Four boys stand together with their arms bended to show their strength .,sadness,0.7967364,0.06631394,0.7967364,0.09144523,0.034500066,0.010024833,0.0009796483
2690702549_cf81da8cf6.jpg,Four young boys flexing for the camera .,sadness,0.8593769,0.027829096,0.8593769,0.082087286,0.025279047,0.00501712,0.0004106165
2691966747_cfa154982b.jpg,A white dog coming out of a blue tunnel .,joy,0.9969855,0.9969855,0.0026510195,0.00025056966,5.7860776e-05,5.488754e-05,1.5244727e-07
2691966747_cfa154982b.jpg,A white dog runs out of a long blue tube outside .,sadness,0.8558395,0.025567807,0.8558395,0.086344816,0.026752783,0.00505712,0.0004381277
2691966747_cfa154982b.jpg,A white dog runs through a large blue tube .,sadness,0.6049159,0.061215326,0.6049159,0.1768964,0.11878655,0.026546061,0.011639726
2691966747_cfa154982b.jpg,The small white dog is coming out of a blue tunnel .,sadness,0.80353415,0.1490684,0.80353415,0.021138802,0.011448837,0.0144943865,0.00031539114
2691966747_cfa154982b.jpg,The white dog emerges from the tunnel on the course .,joy,0.99457276,0.99457276,0.0046552755,0.00049773854,0.00014307935,0.0001304096,6.9719994e-07
2692635048_16c279ff9e.jpg,A black dog lays next to a ball .,joy,0.852757,0.852757,0.11865861,0.011815851,0.0074212025,0.008825356,0.00052202085
2692635048_16c279ff9e.jpg,A black dog sitting in brown grass with a colorful ball .,sadness,0.9961567,0.0025972323,0.9961567,0.0006256907,0.00033127633,0.0002888479,2.6023469e-07
2692635048_16c279ff9e.jpg,A brown and black dog laying next to a colourful ball .,joy,0.94952893,0.94952893,0.04063686,0.0036722305,0.0025538364,0.0035198368,8.827417e-05
2692635048_16c279ff9e.jpg,A doberman mix takes a break in the hay from playing with his ball .,joy,0.9887926,0.9887926,0.009238019,0.0011535304,0.00043377405,0.00037762814,4.522187e-06
2692635048_16c279ff9e.jpg,The dog rests after playing catch .,joy,0.9635185,0.9635185,0.027786683,0.0043173293,0.0023604268,0.0019411081,7.590699e-05
2693425189_47740c22ed.jpg,A boy holding a large foam wand waves it near a swimming pool .,fear,0.6300209,0.052041568,0.089306444,0.11155018,0.6300209,0.024142193,0.09293863
2693425189_47740c22ed.jpg,A boy plays with a foam noodle toy by a pool .,love,0.6235871,0.22633384,0.023634905,0.030058544,0.040039185,0.6235871,0.056346487
2693425189_47740c22ed.jpg,a boy plays with a noodle by the pool .,love,0.34986094,0.19626631,0.030031446,0.0356613,0.07693466,0.34986094,0.31124532
2693425189_47740c22ed.jpg,A child with a water noodle .,sadness,0.47986948,0.34542295,0.47986948,0.088812634,0.049573552,0.03339773,0.0029236681
2693425189_47740c22ed.jpg,A little boy wearing blue shorts is holding a yellow noodle over a pool .,fear,0.6094811,0.054738935,0.089465804,0.11316116,0.6094811,0.026705792,0.1064472
2693539377_5442430f81.jpg,a boy and girl riding a roller coaster,sadness,0.85958594,0.027734566,0.85958594,0.08202893,0.025239844,0.005001756,0.0004088624
2693539377_5442430f81.jpg,Children on a ride at an amusement park .,joy,0.94927794,0.94927794,0.037884757,0.0061589517,0.003581012,0.0029550663,0.00014224062
2693539377_5442430f81.jpg,The children are smiling whist sitting on a fairground ride .,joy,0.62179136,0.62179136,0.25413132,0.056733303,0.039226137,0.025229612,0.0028881878
2693539377_5442430f81.jpg,Two children swing around on a carnival ride .,anger,0.63577175,0.044321656,0.05777959,0.63577175,0.18255338,0.046785973,0.032787688
2693539377_5442430f81.jpg,two little kids having fun at a roller coaster,joy,0.97333515,0.97333515,0.022053966,0.001885465,0.0011641106,0.0015392301,2.2099723e-05
269361490_a22ae818bf.jpg,A group of hip young people walk down the street in a residential neighborhood .,joy,0.9930721,0.9930721,0.0059232516,0.0005097144,0.00022130397,0.00027233057,1.3870855e-06
269361490_a22ae818bf.jpg,four goth looking people walking down a street with trees in the background,joy,0.99728715,0.99728715,0.002393876,0.00021213177,5.216535e-05,5.4518976e-05,1.2502704e-07
269361490_a22ae818bf.jpg,Four people dressed in black clothing stand together outside .,joy,0.99059874,0.99059874,0.007965189,0.0006783848,0.00033752105,0.00041747023,2.752534e-06
269361490_a22ae818bf.jpg,Four teenagers in Gothic clothes are walking in a neighborhood .,joy,0.98676527,0.98676527,0.011170857,0.00091765693,0.0005080747,0.00063290284,5.281025e-06
269361490_a22ae818bf.jpg,Two girls and two guys walking down the street .,joy,0.98793775,0.98793775,0.00989553,0.0012554004,0.0004852274,0.0004206528,5.4666984e-06
2694178830_116be6a6a9.jpg,An athlete performs the high jump .,fear,0.53305274,0.06507721,0.08327583,0.11042866,0.53305274,0.03542078,0.1727448
2694178830_116be6a6a9.jpg,A woman athlete launching herself over the bar during a pole vault .,joy,0.9562871,0.9562871,0.035243243,0.0031872478,0.0021954917,0.0030189557,6.794535e-05
2694178830_116be6a6a9.jpg,A woman is black is pole vaulting .,joy,0.8765405,0.8765405,0.0981943,0.009984853,0.0066067264,0.00823783,0.00043595827
2694178830_116be6a6a9.jpg,A woman pole vaulter upside down as she attempts the vault .,joy,0.9544735,0.9544735,0.037259072,0.0032304174,0.002117819,0.0028566178,6.259087e-05
2694178830_116be6a6a9.jpg,a woman with her feet in the air about to do pole vaulting,joy,0.9667691,0.9667691,0.027180932,0.002384405,0.0015469852,0.0020820836,3.6538808e-05
2694426634_118566f7ab.jpg,A man and two children in a boat on the water .,joy,0.99167085,0.99167085,0.0069876565,0.00081853586,0.00027598685,0.00024485614,2.1088522e-06
2694426634_118566f7ab.jpg,A man and two children in life jackets in a boat on a lake .,joy,0.9922415,0.9922415,0.006534813,0.00075394916,0.00024750043,0.00022048168,1.7544685e-06
2694426634_118566f7ab.jpg,"A man paddling a rowboat , with two children in back .",joy,0.9817994,0.9817994,0.014504347,0.002012177,0.000904134,0.0007642306,1.5671158e-05
2694426634_118566f7ab.jpg,Man and two kids on a boat on the lake .,joy,0.6218543,0.6218543,0.25442725,0.056642175,0.039088767,0.025125409,0.002862116
2694426634_118566f7ab.jpg,Two children wearing life jackets face an older male while he paddles the canoe they are sitting in .,love,0.8996947,0.09373733,0.0019238639,0.0038055566,0.00078939856,0.8996947,4.927184e-05
2694890967_7c7a89de16.jpg,A group of people are laying in the grass under an umbrella .,anger,0.98753,0.003954445,0.0049137934,0.98753,0.0008613549,0.0027384886,1.9096065e-06
2694890967_7c7a89de16.jpg,a group of people are sitting under a sunshade in a grassy woodland clearing .,joy,0.5306501,0.5306501,0.3182651,0.06904387,0.047141302,0.031370826,0.0035288741
2694890967_7c7a89de16.jpg,A group of picnickers sit under an umbrella .,joy,0.57424647,0.57424647,0.28721672,0.06313289,0.04371771,0.028330034,0.003356218
2694890967_7c7a89de16.jpg,"A group of young adult women in bikinis sit in a field of wild grass and flowers , some under a striped umbrella .",sadness,0.6494326,0.19325337,0.6494326,0.09118437,0.043105803,0.021137975,0.0018858309
2694890967_7c7a89de16.jpg,A group of young woman sunbathing is meadow .,joy,0.64715695,0.64715695,0.23656113,0.053186458,0.036788423,0.023708707,0.0025982747
2695001634_127fe2f0d7.jpg,Two females in skirts walking on the sidewalk .,joy,0.9652071,0.9652071,0.026578138,0.0040970626,0.002220751,0.0018279459,6.8879e-05
2695001634_127fe2f0d7.jpg,Two woman with white purses walk down the city street .,sadness,0.89178437,0.077353515,0.89178437,0.013862497,0.007666992,0.00919205,0.00014062822
2695001634_127fe2f0d7.jpg,Two women in skirts walk down a city street .,joy,0.9964251,0.9964251,0.0031231758,0.00030586126,7.522515e-05,7.0483475e-05,2.3664887e-07
2695001634_127fe2f0d7.jpg,Two women walking on the sidewalk .,joy,0.8553246,0.8553246,0.10252084,0.018653806,0.012860948,0.00990043,0.0007393479
2695001634_127fe2f0d7.jpg,Two women wearing skirts and heels walking down a sidewalk .,joy,0.9946782,0.9946782,0.004587747,0.00039728504,0.00015140582,0.00018467297,7.438229e-07
2695085448_a11833df95.jpg,A woman in a black dress crouching in front of a brick wall talking on a cellphone .,joy,0.98942775,0.98942775,0.008965058,0.000745617,0.00038430296,0.0004739023,3.349946e-06
2695085448_a11833df95.jpg,A woman in all black crouches against a wall while making a phone call .,joy,0.99460673,0.99460673,0.0046367585,0.00040675278,0.00015692355,0.00019183927,7.931003e-07
2695085448_a11833df95.jpg,A woman on the phone next to a brick wall .,joy,0.8112894,0.8112894,0.14906968,0.01608882,0.010562878,0.011994552,0.0009945335
2695085448_a11833df95.jpg,"The woman crouches against a brick wall , speaking on her cellphone .",joy,0.99668056,0.99668056,0.0029092873,0.0002564042,7.266926e-05,8.0749676e-05,2.1675419e-07
2695085448_a11833df95.jpg,Woman talking on pink cellphone in front of a brick wall .,joy,0.99342275,0.99342275,0.005649331,0.00047984638,0.00020086761,0.0002459631,1.1719418e-06
2695085632_10c4e6ea78.jpg,A man in sunglasses is writing on a pad with his bike leaned up against him .,joy,0.4531578,0.4531578,0.37623385,0.08195527,0.05050911,0.034791566,0.0033525683
2695085632_10c4e6ea78.jpg,A man is sitting outside writing something on a pad of paper .,sadness,0.9946741,0.003619774,0.9946741,0.00084617786,0.00045776236,0.00040167366,4.936232e-07
2695085632_10c4e6ea78.jpg,"A man next to a plastic crate and a bicycle , writes on a board .",sadness,0.9361785,0.043324303,0.9361785,0.009389467,0.0053156763,0.0057286685,6.3364336e-05
2695085632_10c4e6ea78.jpg,A man whose clothes are covered in paint is writing something down while sitting outside in a busy area .,joy,0.99509275,0.99509275,0.0042374823,0.00036978876,0.00013531567,0.00016408072,6.1849846e-07
2695085632_10c4e6ea78.jpg,A man writes a note while sitting next to a crate and a bike .,joy,0.70020163,0.70020163,0.23879181,0.025506278,0.016414238,0.017346485,0.0017394923
2695085862_2ed62df354.jpg,A bearded man with a Mohawk and skull bandanna .,sadness,0.49323884,0.3328342,0.49323884,0.0888415,0.049401674,0.032830134,0.0028535817
2695085862_2ed62df354.jpg,A man with a hankerchief on his next and pierced ears looks off into the distance .,joy,0.9958399,0.9958399,0.0036116526,0.00036509387,9.500122e-05,8.808729e-05,3.5010274e-07
2695085862_2ed62df354.jpg,a man with a pierced ear is wearing a black shirt .,joy,0.9849562,0.9849562,0.01256433,0.0010637455,0.00061988254,0.0007883802,7.5319786e-06
2695085862_2ed62df354.jpg,A man with a pompadour haircut and beard wearing a bandanna around his neck .,joy,0.9973239,0.9973239,0.0023626664,0.00020920968,5.0957602e-05,5.305088e-05,1.20261e-07
2695085862_2ed62df354.jpg,The man has a black and white scarf around his neck .,joy,0.91572744,0.91572744,0.0653114,0.0068643964,0.0050039613,0.0068047834,0.00028808444
2695093520_5cfeb0729d.jpg,A couple are holding hands next to a very large mirror outdoors .,joy,0.99667144,0.99667144,0.0029132687,0.00025993588,7.367084e-05,8.1329345e-05,2.2245509e-07
2695093520_5cfeb0729d.jpg,A couple stands in the street with their backs to a large mirror .,fear,0.9435796,0.014719253,0.021636974,0.010369027,0.9435796,0.0044383085,0.005256797
2695093520_5cfeb0729d.jpg,a girl wearing a red shirt holding the hand of a man near a street .,joy,0.9974599,0.9974599,0.0022473815,0.00020513973,4.4558135e-05,4.2895546e-05,9.8641685e-08
2695093520_5cfeb0729d.jpg,A man in a white shirt and sunglasses is holding hands with a woman wearing a red shirt outside .,joy,0.85978407,0.85978407,0.10871363,0.011977144,0.0084578935,0.010374318,0.0006928375
2695093520_5cfeb0729d.jpg,A woman in a red shirt and a man in white stand in front of a mirror .,joy,0.7904491,0.7904491,0.16375385,0.01837691,0.012348347,0.013745464,0.0013263518
2695961935_a2a6338f26.jpg,A black and white dog jumps over a hurdle .,sadness,0.9240063,0.053526055,0.9240063,0.010253424,0.0054917126,0.0066484613,7.397056e-05
2695961935_a2a6338f26.jpg,A dog jumping over high jump poles at show .,sadness,0.86663723,0.024774425,0.86663723,0.08006438,0.023707286,0.004473118,0.00034364598
2695961935_a2a6338f26.jpg,A dog jumps over an obstacle outside .,joy,0.6460908,0.6460908,0.23730418,0.05335992,0.036882177,0.023756295,0.0026067
2695961935_a2a6338f26.jpg,A small dog jumps over a striped gate .,sadness,0.79674196,0.06630472,0.79674196,0.09144685,0.03450192,0.010024716,0.0009797565
2695961935_a2a6338f26.jpg,A small dog leaps a barrier .,sadness,0.99250484,0.0046280627,0.99250484,0.0013142151,0.0008912568,0.00066030136,1.330396e-06
2695962887_a1647c567b.jpg,A dog completing a fitness excercise,sadness,0.85723454,0.025314981,0.85723454,0.08569034,0.0263684,0.004967845,0.00042388454
2695962887_a1647c567b.jpg,A dog is performing act at dog show .,surprise,0.5592447,0.14374098,0.02323371,0.024858827,0.087537184,0.16138454,0.5592447
2695962887_a1647c567b.jpg,A hairy dog tries to follow its owner around an obstacle course .,joy,0.97334915,0.97334915,0.021887448,0.0019105218,0.001211182,0.0016179371,2.390115e-05
2695962887_a1647c567b.jpg,"A shaggy , brown dog is doing an obstacle .",joy,0.65524304,0.65524304,0.23109905,0.051855978,0.035998333,0.023279449,0.002524182
2695962887_a1647c567b.jpg,Dog passes through obstacles .,joy,0.6551358,0.6551358,0.2311721,0.05187335,0.03600865,0.02328502,0.0025250558
2696060728_3043cfc38c.jpg,A girl stands on a surfboard which a man is standing behind and holding .,sadness,0.98747766,0.008419664,0.98747766,0.0019772912,0.0011116617,0.0010107162,2.8910617e-06
2696060728_3043cfc38c.jpg,a little girl learns to surf with an instructor .,sadness,0.44201553,0.10696252,0.44201553,0.047451966,0.34003335,0.055976875,0.0075597693
2696060728_3043cfc38c.jpg,A man helps a girl get up on a turquoise surfboard .,joy,0.6014335,0.6014335,0.26815996,0.05951968,0.0411586,0.026605366,0.0031228722
2696060728_3043cfc38c.jpg,A young girl riding a surfboard .,fear,0.5928792,0.05633959,0.11362209,0.12611164,0.5928792,0.02607602,0.08497146
2696060728_3043cfc38c.jpg,Two people on a surfboard in the water,sadness,0.80646425,0.059182007,0.80646425,0.09074486,0.03343539,0.009270934,0.0009025354
269630255_c3ec75c792.jpg,A brown dog is running across the grass with a stick in its mouth .,fear,0.48536685,0.06493862,0.18815747,0.1623107,0.48536685,0.03085703,0.068369314
269630255_c3ec75c792.jpg,A dog with its mouth open is walking on a path on a garden which is next to a lake or a stream .,joy,0.9703526,0.9703526,0.022934683,0.0034190742,0.0017855662,0.0014605477,4.7590805e-05
269630255_c3ec75c792.jpg,A pitbull is returning a stick during a game of fetch .,sadness,0.9948401,0.0034579725,0.9948401,0.000843435,0.00046397242,0.00039407256,4.913213e-07
269630255_c3ec75c792.jpg,a pitbull playing with a stick,joy,0.6592048,0.6592048,0.22849491,0.051198605,0.035578,0.02303998,0.0024838194
269630255_c3ec75c792.jpg,Brown dog running through a field with a stick in its mouth .,sadness,0.81472445,0.053553008,0.81472445,0.089876115,0.032403465,0.008612885,0.00083019346
2696394827_7342ced36f.jpg,A bird is splashing in the water next to the swimming dog wearing the blue collar .,joy,0.66246516,0.66246516,0.2678014,0.029100366,0.018542662,0.020071933,0.002018546
2696394827_7342ced36f.jpg,a dog chases a bird in the water .,fear,0.9844893,0.003677305,0.004708014,0.0033908305,0.9844893,0.0008743157,0.0028601512
2696394827_7342ced36f.jpg,"A dog swims in a body of water while , slightly ahead , a black duck takes flight .",sadness,0.9899661,0.006056518,0.9899661,0.0018094367,0.0012653234,0.0008998699,2.6572898e-06
2696394827_7342ced36f.jpg,Dog and bird together in water .,fear,0.98509103,0.003453091,0.0044704136,0.0032897943,0.98509103,0.00081799383,0.0028775716
2696394827_7342ced36f.jpg,The retriever is swimming out to the goose who is about to get away .,fear,0.97581863,0.006594003,0.008136309,0.0047668805,0.97581863,0.0016527432,0.0030315078
269650644_059a84ece5.jpg,A group of people are ice skating in a big city .,sadness,0.96650934,0.0162832,0.96650934,0.0063741296,0.0068130433,0.0039748484,4.5474157e-05
269650644_059a84ece5.jpg,"An ice skating park in winter , with many people .",joy,0.43805656,0.43805656,0.38894275,0.0836093,0.050935455,0.0351365,0.003319471
269650644_059a84ece5.jpg,An outdoor ice skating rink full of people .,joy,0.57863116,0.57863116,0.28409946,0.062576406,0.043306213,0.028066434,0.003320341
269650644_059a84ece5.jpg,People skate in an urban outdoor ice skating rink,joy,0.58250433,0.58250433,0.281328,0.06208765,0.042950425,0.027839066,0.0032905187
269650644_059a84ece5.jpg,People using an outdoor ice skating rink .,joy,0.58827245,0.58827245,0.27721125,0.06135633,0.042416774,0.027497724,0.0032455237
2696636252_91ef1491ea.jpg,A man is skating on a rail .,joy,0.66305214,0.66305214,0.22596544,0.050561193,0.035169646,0.02280676,0.0024448137
2696636252_91ef1491ea.jpg,A person wearing Rollerblades slides along a handrail .,joy,0.66584504,0.66584504,0.26842296,0.02764467,0.01716491,0.019187339,0.0017350648
2696636252_91ef1491ea.jpg,A rollerblader grinding a rail and grabbing one foot .,joy,0.59845066,0.59845066,0.27007583,0.05998869,0.04147343,0.026850985,0.0031603738
2696636252_91ef1491ea.jpg,A rollerblader grinds across a rail .,joy,0.6662224,0.6662224,0.2238802,0.05003686,0.034833357,0.022614341,0.0024128836
2696636252_91ef1491ea.jpg,Boy in black shirt on one foot standing on metal rail above green grass on right and black pavement on left .,joy,0.99662715,0.99662715,0.0029478185,0.0002655316,7.5757656e-05,8.33676e-05,2.3359591e-07
2696866120_254a0345bc.jpg,A dirty tan dog rolling in the dirt and looking right at the camera .,joy,0.99731123,0.99731123,0.0023746786,0.00020888288,5.1211216e-05,5.386091e-05,1.2068736e-07
2696866120_254a0345bc.jpg,A dog lies on the ground .,surprise,0.65697163,0.07452853,0.023876779,0.027203694,0.16750476,0.04991459,0.65697163
2696866120_254a0345bc.jpg,A dog rolls on the ground .,surprise,0.68931985,0.07324772,0.02066542,0.023116069,0.14439386,0.04925703,0.68931985
2696866120_254a0345bc.jpg,Dog with black collar rolling in dirt and dried leaves,joy,0.97742236,0.97742236,0.018641941,0.0016091067,0.0009952796,0.0013143019,1.6991258e-05
2696866120_254a0345bc.jpg,The brown dog is rolling around in the dirt .,joy,0.5480443,0.5480443,0.30593595,0.066504866,0.0459761,0.030028667,0.0035101282
2696951725_e0ae54f6da.jpg,"A man and woman , on a park trail , pose in front of a lake and distant mountain .",sadness,0.99237436,0.0049060825,0.99237436,0.0013066614,0.0007880909,0.0006236111,1.2768015e-06
2696951725_e0ae54f6da.jpg,A man and woman posing for a picture on a mountain hike .,joy,0.8235663,0.8235663,0.14220354,0.0144028505,0.008935678,0.010168445,0.00072319905
2696951725_e0ae54f6da.jpg,A man holds his arms open wide while standing with a woman .,sadness,0.6050639,0.23085131,0.6050639,0.091628864,0.04561059,0.024658216,0.0021871182
2696951725_e0ae54f6da.jpg,A man without a shirt poses with his arms spread next to a woman .,joy,0.7914548,0.7914548,0.16520208,0.017821383,0.0115653835,0.012803281,0.0011531098
2696951725_e0ae54f6da.jpg,A shirtless man poses with a girl hiking in a park .,joy,0.5586167,0.5586167,0.29841518,0.065098196,0.04512703,0.029274592,0.003468404
2697909987_128f11d1b7.jpg,A man in jeans is standing in front of a reception desk .,sadness,0.98920166,0.0064071966,0.98920166,0.001944598,0.0014343024,0.0010090097,3.1439365e-06
2697909987_128f11d1b7.jpg,"A man wearing a shirt that says "" Gigolo "" is standing at a front desk area with his back to the camera .",joy,0.9916221,0.9916221,0.0070678405,0.00062532676,0.0003040626,0.00037836112,2.3803318e-06
2697909987_128f11d1b7.jpg,"A man wearing a t-shirt that says "" Gigolo "" stands at the counter talking to someone .",sadness,0.84448594,0.11224694,0.84448594,0.019126207,0.011071806,0.0127867805,0.00028226062
2697909987_128f11d1b7.jpg,"A young man in a "" GIGOLO "" shirt at a reception desk .",sadness,0.98531693,0.008485437,0.98531693,0.0027154768,0.0020753536,0.0014002046,6.500133e-06
2697909987_128f11d1b7.jpg,Man wearing Gigolo shirt gets assistance at front desk .,joy,0.9876438,0.9876438,0.010363084,0.00087808387,0.0004947141,0.0006151822,5.1387897e-06
2698119128_62b4741043.jpg,A girl enjoys the swimming pool .,joy,0.9897032,0.9897032,0.0085312165,0.0010459357,0.00038168224,0.00033437254,3.6464096e-06
2698119128_62b4741043.jpg,A young girl in an orange bathing suit is about to splash into a pool .,anger,0.9733096,0.008319879,0.009906623,0.9733096,0.0024771353,0.0059704,1.6288514e-05
2698119128_62b4741043.jpg,A young girl in a red bathing suit is swimming in a pool .,sadness,0.7425848,0.04584319,0.7425848,0.13182747,0.0623808,0.01424435,0.0031192764
2698119128_62b4741043.jpg,Girl in orange suit swims in pool .,joy,0.74715596,0.74715596,0.20229968,0.021134196,0.013592487,0.014448729,0.0013690963
2698119128_62b4741043.jpg,The girl is swimming in the pool .,love,0.68836486,0.21806286,0.018665815,0.024433833,0.025890099,0.68836486,0.024582552
2698197294_ccd9327ef6.jpg,A black and white dog is running through shallow water .,joy,0.60169846,0.60169846,0.3174147,0.03425412,0.020901864,0.023592047,0.0021388438
2698197294_ccd9327ef6.jpg,A black and white dog runs through the water .,sadness,0.8288971,0.12651572,0.8288971,0.019735858,0.011143264,0.013416068,0.0002920333
2698197294_ccd9327ef6.jpg,Black and white dog running through water .,sadness,0.85388196,0.10650503,0.85388196,0.017603176,0.009914815,0.011863424,0.00023167813
